article number,article name ,Commodity Group Name,Product Retail Price
080720921526,GIRL GO LIGHTLY ROSE 750ML,WINE,9.99
852176003169,DELIRIO MEZCAL JOVEN 750ML,TEQUILA,
835229001176,ABSOLUT APEACH 375ML,VODKA,
812485002055,MOUTON CADET BORDEAUX 1.5L,WINE,
839728008506,CRITERION CARMENERE RESERVE ,WINE,3.99
780999003748,SMIRNOFF SPICY BLOODY MARY MIX 32OZ,MIXERS,4.99
821001790215,A TEAM 200ML,VODKA,
088417880170,SILVERADO CHARD 750ML,WINE,
098709450523,CERETTO MOSCATO D'ASTI,WINE,19.99
7019,SALMON CREEK NAPA VALLEY CABERNET SAUVIGNON RESERVE 2012,WINE,7.99
617768191750,SVEDKA 100 750ML,VODKA,15.99
9421000340575,CHARLES WIFFEN REIESLING 750ML,WINE,
720815930339,CORRALEJO ANEJO 750ML,TEQUILA,42.99
080686012146,BASIL HAYDENS DARK RYE 750ML,WHISKEY,49.99
851187002185,CAMPEON SILVER,TEQUILA,66.99
082734316022,WALNUT CREST CAB 750ML,WINE,
088076170087,BUCHANANS RED SEAL 750ML,SCOTCH,179.99
721733000975,GRAN PATRON BURDEOS 750ML,TEQUILA,459.99
080516138046,RIUNITE SANGRIA 750ML,WINE,6.99
085904353308,MD 20/20 BLUE RASPBERRY 375ML,WINE,
744160200015,COCKTAIL RX COSMO 8OZ,MIXERS,6.49
689768113001,AGAVERO TEQ 375ML,TEQUILA,17.99
835229003309,ABSOLUT KURANT 750ML,VODKA,
086003005136,WOODBRIDGE SWEET WHITE 750ML,WINE,
811538013574,STRANAHANS 750ML,WHISKEY,43.99
070491306066,MARTINI GOLD POM MARTINI 375ML,MIXERS,2.99
856417003840,WESTERN SON RUBY RED GRAPEFRUIT 375ML,VODKA,6.99
048302009802,MARGAUX DE MONBRISON 2009 750ML,WINE,
780999003618,STIRRINGS SIMPLE MARGARITA 25.4OZ,MIXERS,5.99
811538015264,THREE OLIVES MANGO 1L,VODKA,12.99
7503014168313,LA MISION REPO 1.75L,TEQUILA,24.99
859682006004,ROCK N ROLL PLATINUM SILVER TEQUILA 750ML,TEQUILA,39.99
089819038428,BERINGER WHITE ZIN 1.5L,WINE,10.99
088004025649,OLD WELLER 107 750ML,WHISKEY,69.99
858751002114,FRIENDS JUST WINE WHITE SANGRIA 250ML,WINE,0.99
094922868725,HAMMER & SICKLE 1L,VODKA,39.99
793573899880,CELANI ROSE VINCENZA 750ML,WINE,
721059001946,X RATED PEACH 750ML,LIQUEUR,26.99
812066020607,MACALLAN 25YR 750ML,SCOTCH,1799.99
085000010556,FREI BROTHERS PINOT NOIR 750ML,WINE,24.99
096749013302,HEAVEN HILL VODKA 750ML,VODKA,5.99
811538012911,MAESTRO DOBEL REPOSADO 750ML,TEQUILA,39.99
018341151091,BAREFOOT ZINFANDEL 1.5L,WINE,11.99
085000021088,BAREFOOT IMPRESSION RED BLEND750ML,WINE,
089819545193,STONE CELLARS RED MOSCATO 1.5L,WINE,7.99
088004024611,STROYSKI VODKA 1.75L,VODKA,9.99
812459013636,TWENTY GRAND GRAPE 1.75L,VODKA,44.99
084279188867,KARKOV 100 1.75L,VODKA,14.99
017619025034,OPERA PRIMA MOSCATO 750ML,WINE,5.99
642213344542,AIKO AK RIFLE 200ML,VODKA,39.99
080686929697,PINNACLE RAINBOW SHERBERT 750ML,VODKA,12.99
080480005047,DRAMBUIE W/ ACRYLIC PITCHER,LIQUEUR,
721059002349,GLEN GRANT 12YR 750ML,SCOTCH,46.99
085316231362,EMODKA 50ML,VODKA,3.99
085246500460,MAKERS MARK PRIVATE SELECT 750ML,WHISKEY,59.99
082100738618,BLUFELD SWEET RIESLING 750ML,WINE,
7503005076368,EL CABALLO ESTRELLA BLANCO TEQUILA 750ML,TEQUILA,19.99
859685005431,TEXAS WILDFLOWER 750ML,VODKA,16.99
089540145280,HIRAM WALKER MENTHE 375ML,LIQUEUR,6.99
082928400155,DI AMORE QUATTRO ORANGE 750ML,LIQUEUR,13.99
089016016762,CAPRICCIO BUBBLY SANGRIA 4PK,WINE,9.99
089000246311,KENTUCKY GENTLEMAN 750ML TRV,WHISKEY,6.49
088110110307,TANQUERAY 750ML,GIN,24.99
085000016671,BAREFOOT MOSCATO 1.5L,WINE,11.99
080432105559,FRIS 750ML,VODKA,11.99
4601783001312,AK-V A TEAM VODKA 750ML,VODKA,44.99
081308003900,CUPCAKE PROSECCO 3PK 187ML,WINE,12.99
843291010118,STRAIGHT EDGE WHISKEY 750ML,WHISKEY,58.99
080696096426,BV NAPA VALLEY CAB 750ML,WINE,
089708450836,PINNACLE COOKIE DOUGH 1.75L,VODKA,14.99
085000009857,GALLO FAMILY MERLOT 1.5L,WINE,8.99
080480006143,DEVERON SINGLE MALT 750ML,SCOTCH,46.99
9780965774688,LEWIS GRACE 750ML,WINE,24.99
857072006023,NOBLE WOLF 750ML,VODKA,21.99
087236120030,CUTTY SARK 375ML,SCOTCH,
659284000277,YERING STATION 2011,WINE,3.99
082000761815,SMIRNOFF ROOT BEER FLOAT 750ML,VODKA,13.99
857561004219,Colorado Gin 750 ML,GIN,
853222006158,MALFY ORIGINALE GIN 750ML,GIN,29.99
096749001736,HPNOTIQ 750ML GIFT SET,LIQUEUR,24.99
084279975443,BEVIAMO MOSCATO DASTI,WINE,
085246139424,MAKERS MARK 1L,WHISKEY,34.99
732048005081,STARK RAVING RED 750ML,WINE,9.99
858315004011,BLOODY REVOLUTION WASABI GINGER 32OZ,MIXERS,6.99
080686836025,SAUZA TEQ TRES GEN ANEJO 80 750ML,TEQUILA,42.99
086012200430,CHARLES KRUG CAB,WINE,29.99
084279950648,VERSASI VERMOUTH SWEET 750ML,WINE,5.99
784255600122,MOSELLAND RIESLING 750ML,WINE,14.99
086785470979,120 SANTA RITA MOSCATO 750ML,WINE,4.99
080686926795,PINNACLE CUCUMBER WATERMELON 750ML,VODKA,12.99
084692300846,TAYLOR FLADGATE VINT PORT 750ML,WINE,21.99
081240501106,CLASE AZUL MEZCAL 750ML,TEQUILA,219.99
074854381363,SNIPER VODKA 750ML,VODKA,39.99
085000023761,NEW AMSTERDAM RUBY RED 1.75L,VODKA,18.99
082544009046,OLD VINE ZIN LODI 750ML,WINE,14.99
812066020799,CUTTY SARK 1.75L,SCOTCH,35.99
080480171520,CORZO REPOSADO 750ML,TEQUILA,46.99
720815987043,SEAGRAMS RED BERRY 1.75L,VODKA,15.99
008054013038,SAVVY VODKA 175L,VODKA,
5285002860660,ALTITUDES IXSIR ROSE,WINE,10.99
08210073882,ARBOR MIST FROZEN STRAWBERRY DAIQUIRI 10OZ,WINE,
859685005813,WESTERN SON WATERMELON 750ML,VODKA,17.99
758371130108,DEANSTON 750ML,SCOTCH,34.99
074854380809,PRO NORDIC 750ML,VODKA,9.99
802365184490,EL ULTIMO AGAVE ANEJO,TEQUILA,38.99
852757002017,BALCONES BABY BLUE 750ML,WHISKEY,39.99
879371000441,OZONE BLOOD ORANGE 750ML,VODKA,
086024007966,MARGARITAVILLE GOLD 750ML,TEQUILA,14.99
085000016237,GHOST PINES CAB SAUV 750ML,WINE,17.99
085200518753,SUTTER HOME RIESLING 4PK,WINE,5.99
086785581132,THE IRISHMAN 12YRS SINGLE MALT 750ML,SCOTCH,74.99
083085700249,MOUNT VEEDER BAB SAUV 750ML,WINE,37.99
7503009712347,VOLCAN ANEJO 750ML,TEQUILA,24.99
082734313724,FRONTERA MERLOT 1.5,WINE,9.99
086024001896,SIETE LEGUAS BLANCO 750ML,TEQUILA,
8033011560029,LA TORDERA BRUNEI 750ML,WINE,
082352300250,GRAN GALA 375ML,LIQUEUR,
684586905098,SCOTTO FAMILY MALBEC,WINE,4.99
675829400470,RANCH 32 MERITAGE 2013 750ML,WINE,4.99
082100113309,MARCUS JAMES RIESLING 750ML,WINE,3.99
009016014285,AGAVALES GOLD 1L,TEQUILA,17.99
084279995793,KINKY VODKA 1.75L,VODKA,29.99
144340000280,DON RAMON RES REPO 750ML,TEQUILA,
680499817299,SUGAR RIDGE WINERY PAPAS PEACH,WINE,16.99
083664990405,GLENFIDDICH 15YR 750ML,SCOTCH,67.99
088586001345,RED DIAMOND CABERNET SAUVIGNON 750ML,WINE,8.99
080686836612,TRES GENERATIONS PLATA 375ML,TEQUILA,21.99
080480004453,DRAMBUIE 750ML GIFT FLASK,LIQUEUR,39.99
857964002171,REBECCA CREEK 375ML,WHISKEY,11.99
677304020081,BAJA BOBS SUGAR FREE 1.75L,MIXERS,7.99
018138209028,EDNA VALLEY CAB SAUV 750ML,WINE,
085919008033,STE GENEVIEVE CAB SAUV 750ML,WINE,3.99
82100738663,ARBOR MIST FROZEN MOSCATO MANGO STRAWBERRY 10OZ,WINE,
082491010324,DRY CREEK  MERLOT,WINE,39.99
088544018040,SOUTHERN COMFORT 100 1L,WHISKEY,26.99
633824142122,VAN GOGH RICH DARK CHOCOLATE 750ML,VODKA,19.99
812066022045,MACALLAN CLASSIC CUT LIMITED 2017 EDITION 750ML,WHISKEY,84.99
815933010022,PEPE5ZA 1L,VODKA,49.99
040063400430,FOUR ROSES 1.75L,WHISKEY,34.99
082000776369,THE GIFTED HORSE AMERICAN 750ML,WHISKEY,69.99
070491555006,FINEST CALL ZESTY BLOODY MARY 1L,MIXERS,5.99
086000002688,INGLENOOK CHABLIS 1.5L,WINE,
891518001753,FABRE MONTMAYOU MENDOZA 2013 ROSE ,WINE,2.99
084104101818,SINFIRE 750ML,LIQUEUR,14.99
857913002047,ADULT LIMEADE 750ML,LIQUEUR,
088004017927,TAAKA ORANGE 1.75L,VODKA,
089819026937,BERINGER WHITE ZIN CHARD 750ML,WINE,3.99
5060204230059,SW4 LONDON DRY GIN 750ML,GIN,12.99
088352116877,DOS TIRANOS MEZCAL 750ML,TEQUILA,
636662057719,DEAKIN ESTATE AUS MOSCATO,WINE,7.99
087356535127,CLOS DU BOIS SAUV BLANC 750ML,WINE,9.99
085000020265,THE NAKED GRAPE HARV RED 750ML,WINE,7.99
716819005029,TORMENTA  CABERNET SAUVIGNON,WINE,12.99
856417003109,WESTERN SON GRAPEFRUIT 750ML,VODKA,17.99
080432107263,JAMESON BLACK RESERVE 750ML,WHISKEY,35.99
886103,GORDONS VODKA 1.75L,VODKA,15.99
080686001041,RED STAG BLACK CHERRY 200ML,WHISKEY,5.99
085000016916,MADRIA SANGRIA 1.5L,WINE,7.99
087236400095,HIGHLAND PARK 12YR 750ML,SCOTCH,51.99
689037075010,ENVY 750ML,LIQUEUR,19.99
870661008024,OYSTER BAY SAUVIGNON BLANC 750ML,WINE,12.99
083120100195,FRANZIA MERLOT 5L,WINE,15.99
9421019370374,TAYLOR FLADGATE 10YR 750ML,WINE,21.99
780999000655,STIRRINGS DIRTY MARTINI 12OZ,MIXERS,5.99
721059892001,WILD TURKEY 101 200ML,WHISKEY,6.99
088692862229,STERLING SAUVIGNON BLANC 750ML,WINE,9.99
088534001380,ST FRANCIS CAB SAUV 750ML,WINE,22.99
720825783741,NUE GRAPEFRUIT 1.75L,VODKA,19.99
871804003944,AMBHAR PLATA 750ML,TEQUILA,42.99
085000049006,GALLO FAMILY PINOT NOIR 4PK,WINE,5.99
492478,WORLD MARKET CHARDONNAY 2013,WINE,7.99
813497004051,CLOUD CHASER ROSE 750ML,WINE,19.99
82100179015,ARBOR MIST PEACH CHARDONNAY 750ML,WINE,
9780965774755,J WILKES PINOT BLANC 750ML,WINE,
081308002293,PIEDRA AZUL REPOSADO TEQUILA 750ML,TEQUILA,19.99
083664868971,MILAGRO ANEJO 750ML,TEQUILA,38.99
81584013105,KENDALL JACKSON CHARDONNAY 750ML,WINE,12.99
769354860608,KIN CHU YEH CHIEW,LIQUEUR,14.63
080660472614,BARTON CHARCOAL VODKA 1.75ML,VODKA,12.99
085976034075,MANISCHEWITZ CREAM WHITE CONCORD 750ML,WINE,
817935010130,DIAMOND VENETO 750ML,WINE,1.99
085919001089,STE GENEVIEVE MERLOT 1.5L,WINE,8.99
759380117142,TEQUILA HACIENDA SILVER 1L,TEQUILA,12.99
083664107476,GLENFIDDICH 12YR 375ML,SCOTCH,19.99
851940,BOONES STRAWBERRY DAQ 750ML,WINE,3.99
7503004682539,WINNER'S REP GL CLUB,TEQUILA,69.99
096749200863,BURNETTS PEACH 1.75L,VODKA,13.99
855610,BOONES SNOW CREEK BERRY 750ML,WINE,3.49
087116015401,UV ESPRESSO 1L,VODKA,7.99
012354199286,LINDERMANS CABERNET MERLOT 1.5L,WINE,13.99
752279131137,MARASKA PEAR LIQUEUR 750ML,LIQUEUR,
7503009838061,ZIGNUM MEZCAL REPO 750ML,TEQUILA,27.99
9780965774704,ALAMO RED HABANERO BLOODY MARY 32OZ,MIXERS,5.99
080480284343,42 BELOW 1.75L,VODKA,24.99
088232004058,VENDANGE MERLOT 4PK,WINE,4.99
3284399017659,CHATEAU DU BARRY BORDEAUX 2013,WINE,8.99
9337838000706,THE PERFECT CAFE DE CABERNET 750ML,WINE,4.99
088110831295,LAPOSTOLLE ALEX CAB 750ML,WINE,22.99
839743001490,YELLOWTAIL BIG BOLD RED 1.5L,WINE,9.99
633824141125,VAN GOGH PEACH 750ML,VODKA,
086003813854,WOODBRIDGE CAB 1.5L,WINE,12.99
088004144722,FIREBALL 375ML PET,WHISKEY,7.99
0859190063124,STE GENEVIEVE PINOT GRIGIO 4PK,WINE,5.99
12894862312,ROSEMOUNT ESTATE CHARDONNAY 750ML,WINE,
081753814052,GLENMORANGIE SIGNET 750ML,SCOTCH,189.99
085000002940,GALLO CAFE ZINFANDEL 1.5L,WINE,8.99
9780965774690,K SYRAH 750ML,WINE,38.99
085592103568,MCCORMIC GIN 375ML,GIN,3.69
ONACC30013000000000000000000000000000000000000081,AMICI PINOT NOIR WINEMAKERS 750ML,WINE,6.99
081434700223,REX GOLIATH WHITE ZINFANDEL 750ML,WINE,
089819113774,BERINGER PINOT GRIGIO 750ML,WINE,9.99
899911000304,NEW AGE RED 750ML,WINE,9.99
663188001056,JENNI RIVERA REPO 750ML,TEQUILA,48.99
083664871773,STOLICHNAYA 375ML,VODKA,13.99
673943336330,SOMBRERO ALMOND 750ML,LIQUEUR,13.99
817758020019,BEN MILAM SB RYE 750ML,WHISKEY,45.99
083664872640,STOLICHNAYA HONEY 750ML,VODKA,
089419226980,PERRIN & FILS VACQUEYRAS LES CHRISTINS 750ML,WINE,29.99
851088007005,STILL AUSTIN NEW MAKE WHISKEY 750ML,WHISKEY,24.99
088076168640,TANQUERAY RANGPUR 750ML,GIN,23.99
850755000059,AU BON CLIMAT PINOT NOIR 750ML,WINE,20.99
087116015548,UV CHOCOLATE CAKE 750ML,VODKA,6.99
70655935309,MR & MRS T MARGARITA MIX,MIXERS,
721059002769,SKYY INFUSIONS SUN-RIPENED WATERMELON 1L,VODKA,
081434500090,BLACKSTONE CAB SAV 750ML,WINE,9.99
7502224971737,CASINO AZUL PREMIUM 750ML,TEQUILA,149.99
070491213524,MASTER OF MIXES STRAWBERRY COLADA 1L,MIXERS,4.99
089819784639,BERINGER WHT ZIN 4PK,WINE,6.99
9780965774861,MYX MOSCATO AND MANGO,WINE,
896599002200,CHERRY TART CHARD 750ML,WINE,8.99
088320004342,GLENGOYNE 18YR SINGLE MALT 750 ML ,SCOTCH,
869673000416,OAK & EDEN TOASTED OAK BOURBON 750ML,WHISKEY,39.99
812459010222,BIRD DOG BLACKBERRY 750ML,WHISKEY,18.99
083664853540,DIEGO ZAMORA 43 750ML,LIQUEUR,23.99
763159120097,TRES PECOS BORSAO 750ML,WINE,17.99
680569159489,SILVER STAR WHISKEY 750ML,WHISKEY,34.99
856442005314,UNCLE VALS BOTANICAL GIN,GIN,39.99
632070100023,ANCNOC SCOTCH 12YR 750,SCOTCH,52.99
012484523050,CHINACO ANEJO 750ML,TEQUILA,
812459013803,BIRD DOG RUBY RED 750ML,WHISKEY,18.99
087116000841,REVEL STOKE PINEAPPLE 750ML,WHISKEY,14.99
031259009452,YELLOWTAIL CAB 750ML,WINE,6.99
631160817650,SOTOL DE CREAM CHOCOLATE 750ML,LIQUEUR,22.99
856417003581,RED RIVER SB 750ML,WHISKEY,42.99
811538012485,THREE OLIVES BLUEBERRY 1L,VODKA,12.99
080686125105,GILBEYS VODKA 1.75L,VODKA,15.99
084687001017,ERATH P NOIR 750ML,WINE,17.99
857090003004,Z PEPE BLANCO 750ML,TEQUILA,
080432106846,OLMECA ALTOS PLATA 750ML,TEQUILA,26.99
673573000205,WHIPPED WHITE CHOCOLATE PEPPERMINT 375ML,LIQUEUR,
088110931032,GRAND MARNIER 750ML,LIQUEUR,32.99
859188002012,JESTERS HURRICANE 32OZ,MIXERS,
070491801950,FINEST CALL SWEET & SOUR 1L,MIXERS,4.99
083960165682,JOSE TRADITIONAL REPO 375ML,TEQUILA,12.99
811538015509,THREE OLIVES CITRUS 750ML,VODKA,15.99
084692200948,ALIZE GOLD 750ML,LIQUEUR,17.99
812066022076,NOBLE OAK DOUBLE OAK 750ML,WHISKEY,34.99
860948000179,TRAGOS AMARGOS ANEJO,TEQUILA,44.99
851758002088,SANTO MOSCATO D ASTI 750ML,WINE,13.99
088352127217,EZRA BROOKS WHITE BLENDED 80 750ML,WHISKEY,9.99
080480545406,DOM B&B 750ML,LIQUEUR,34.99
744607202879,EL JIMADOR REPO 1.75L GIFT SET,TEQUILA,
081753818838,GLENMORANGIE FINEALTA 750ML,SCOTCH,89.99
08800402563x,STOLICHNAYA 50ML,VODKA,
089000577279,MONTE ALBAN REPOSADO 750ML,TEQUILA,12.99
088004018580,GEORGE T STAGG JR 750ML,WHISKEY,199.99
820150,Smirnoff 90 Proof 1L,VODKA,18.99
721733000012,PATRON ANEJO 750ML,TEQUILA,51.99
085000022375,NEW AMSTERDAM ORANGE 750ML,VODKA,11.99
084279986005,RISATA PINOT GRIGIO,WINE,9.99
811538010740,THREE OLIVES TARTZ 1L,VODKA,12.99
084104451210,BIG GIN PEAT BARRELED 750ML,GIN,9.99
080432111932,AVION GIFT SET 750 ML,TEQUILA,41.99
699445000050,JARDIN CHARD 2014,WINE,6.99
9780965774672,SILVER OAK CAB SAUV NAPA 750ML,WINE,169.99
018341151015,BAREFOOT CAB SAUV 1.5L,WINE,11.99
082000747321,SMIRNOFF PINEAPPLE 1LT,VODKA,
88586421860,COLUMBIA CREST TWO VINES RIESLING 750ML,WINE,
088004025625,OLD WELLER ANTIQUE 107 1.75L,WHISKEY,59.99
040232590917,FOUR ROSES BBN 108 SML BATCH LTD 2017 750ML,WHISKEY,299.99
082896001453,1000 STORIES ZINFANDEL 2015,WINE,19.99
012086936715,SANGRE DE TORO GARNACHA 750ML,WINE,10.99
010986000017,KENWOOD CAB SAUV 750ML,WINE,79.99
087647113270,ISLE OF JURA SEVEN WOOD 750ML,SCOTCH,79.99
085000027073,GALLO FAMILY  SWEET GRAPEFRUIT ROSE 750ML,WINE,5.99
082928206917,EL TORO GOLD 1.75ML,TEQUILA,19.99
850202002209,FARRIER PRESSHOUSE RED 750ML,WINE,7.99
022851242019,RIOJA 750ML,WINE,9.99
080432900734,SANDEMAN PORT 30YR 750ML,WINE,69.99
070491212329,MASTER OF MIXES SWEET N SOUR 1L,MIXERS,4.99
085000024867,NEW AMSTERDAM APPLE 375ML,VODKA,5.99
070491572003,FINEST CALL SUGAR SYRUP 1L,MIXERS,5.99
085916013061,NEWPORT COFFEE 1L,LIQUEUR,
679940001530,EMERI PINK MOSCATO 750ML,WINE,10.99
085919004295,STE GENEVIEVE MOSCATO 750ML,WINE,3.99
082100179244,ARBOR MIST BLACKB MERLOT 1.5L,WINE,7.99
720815910737,CABO WABO BLANCO 750ML,TEQUILA,32.99
898298000914,OLD CARBINE REPOSADO 1L,TEQUILA,76.99
086012500943,CK MONDAVE CABERNET 1.5L,WINE,9.99
088076178717,CIROC AMARETTO 1LT,VODKA,19.99
080686012207,BASIL HAYDENS 10YR 750ML,WHISKEY,89.99
096749021543,EVAN WILLIAMS 200ML,WHISKEY,3.99
764793208301,CASAL GARCIA 750ML,WINE,
9421019370348,BERINGER WHITE ZIN 750ML,WINE,6.99
711267111179,MEADERY RASPBERRY & HONEY 750ML,WINE,13.99
652935100180,LUST ZINFANDEL,WINE,57.99
088004021832,TAAKA WATERMELON 200ML,VODKA,1.79
811751021219,STOLICHNAYA VANIL 375ML,VODKA,10.99
089744757340,ILEGAL MEZCAL ANEJO 750ML,TEQUILA,54.99
18341751055,BAREFOOT CHARDONNAY 750ML,WINE,5.99
896118001073,LOS PINOS TEXAS TORTE DESSERT 500ML,WINE,33.99
080516113548,RIUNITE SWEET RED 750ML,WINE,
082100738502,ARBOR MIST POMEGRAN BERRY 1.5,WINE,7.99
088352120195,JUAREZ SILVER DSS TEQUILA 1.75L,TEQUILA,14.99
085592121487,PANCHO VILLA ROJO 1.75L,TEQUILA,13.99
080915001187,BOLS BRANDY CHERRY 60 1L,LIQUEUR,3.99
081128002053,THE BENRIACH CURIOSITAS 10YR 750ML,SCOTCH,69.99
082184003282,JACK DANIELS RED DOG 125TH ANNIVERSARY ,WHISKEY,29.99
835229004306,ABSOLUT PEPPAR 750ML,VODKA,21.99
019962288142,CLIMAX WHISKEY WOOD FIRED 750ML,WHISKEY,29.99
698929000517,MARTIN MILLER GIN GIFT SET,GIN,39.99
080686831129,SAUZA TEQ GOLD 80 1.75L PET,TEQUILA,23.99
082100738366,BLUFELD RIESLING 750ML,WINE,8.99
649515006222,AHRISTIAN AUDIGIER ROSE 750ML,WINE,21.99
7023,DELECTUS FRENCH WEDDING CAB 2014 750ML,WINE,7.99
089819541874,BERINGER RED MOSCATO 750ML,WINE,3.99
739958109441,COPPOLA DIRECTORS ZIN 750ML,WINE,6.99
081128074050,FINLANDIA 1.75L,VODKA,19.99
096749141128,EVAN WILLIAMS 1783 86 1.75L,WHISKEY,25.99
632987200205,SANTA MARGHRT PIN GRIG 750ML,WINE,22.99
081308001784,CUPCAKE CHIFFON 750ML,VODKA,8.99
094799020028,DOWS FINE RUBY PORT 750ML,WINE,14.99
859682006011,ROCK N ROLL CRISTALINO ANEJO TEQUILA 750ML,TEQUILA,49.99
085919008477,BIG STAR SAUVIGNON BLANC 750ML,WINE,3.00
856778003011,RAINSTORM PINOT GRIS 750ML,WINE,12.99
617768131176,SVEDKA ORANGE CREAM POP 1.75L,VODKA,
081128010621,EARLY TIMES 750ML,WHISKEY,10.99
085919007760,TANGLEWOOD RED BLEND 750ML,WINE,3.99
088004021344,EAGLE RARE 10YR 750ML,WHISKEY,35.99
080432110027,JAMESON CASKMATES STOUT EDITION 1LT,WHISKEY,
089819547043,STAGS LEAP NAPA VALLEY RED WINE 2015,WINE,
853188006032,KNOCKMORE IRISH WHISKEY 750ML,WHISKEY,24.99
856065002479,DEEP EDDY RUBY RED 375ML,VODKA,8.99
097485200773,CAOL ILA 1984,SCOTCH,499.99
083804074699,COOKS EXTRA DRY 187ML 4PK,WINE,7.99
041642122514,BORDEN EGG NOG,MIXERS,2.99
6906785990724,RED STAR 750ML,LIQUEUR,16.99
017224760108,CAYMUS CONUNDRUM RED 750ML,WINE,22.99
017619033039,OP BY OPERA PRIMA MERLOT,WINE,5.99
736040529767,LEBLON 750ML,LIQUEUR,29.99
811538012027,AGAVERO 375ML,LIQUEUR,5.99
084279915722,PORTO CRUZ VINTAGE 750ML,WINE,39.99
010086100921,RIONDO PROSECCO PINK 750ML,WINE,3.99
891156001184,FORTY CREEK GIFT SET 1.75L,WHISKEY,36.99
029929117507,LICOR 43 1.75L,LIQUEUR,45.99
096749203024,BURNETTS BLUEBERRY 1.75L,VODKA,13.99
088004011796,TAAKA COCONUT 375ML,VODKA,
086785110738,ROSCATO SWEET RED 750ML,WINE,11.99
1114130,MAIN EVENT PEACH MIX 64OZ,MIXERS,7.99
088352123820,PEARL POMEGRANATE VODKA 1.75L,VODKA,
084279349732,DURANGO SILVER 1L,TEQUILA,
082100179268,ARBOR MIST CRAN TWIST 1.5L,WINE,
721733400102,ULTIMAT 1.75L,VODKA,
082000788416,SMIRNOFF MOSCOW MULE 750ML,VODKA,15.99
016600001262,MASTER OF MIXES MOJITO 1L,MIXERS,6.99
791863140698,FEE BRO CRANBERRY BITTERS 5OZ,MIXERS,5.99
089540122694,KAHLUA 1.75L,LIQUEUR,40.99
086395094558,SHO CHIKU BAI NIGORI SAKE 750ML,WINE,6.99
7798084591035,CALLEJON DEL CRIMEN MALBEC 750ML,WINE,6.99
851532005007,INFUSE VODKA CINNAMON APPLE 750ML,VODKA,19.99
082000109693,POPOV 1.75L,VODKA,12.99
080686008033,JIM BEAM BONDED 100 PRO 1L,WHISKEY,29.99
087236400057,FAMOUS GROUSE 1.75L,SCOTCH,36.99
721059001205,SKYY GEORGIA PEACH 1.75L,VODKA,24.99
096749201853,BURNETTS LIMEADE 1.75L,VODKA,13.99
080915119653,GALLIANO L'APERITIVO 375ML,LIQUEUR,
098709421257,ZARDETTO ZETA PROSECCO 750ML,WINE,
085592200632,PANCHO VILLA GOLD 1L,TEQUILA,9.99
085254400189,ST PATRICK IRISH CREAM 1.75L,LIQUEUR,19.99
083089004053,CORAZON ANEJO 375ML,TEQUILA,42.99
070655960301,MR & MRS T PINA COLADA 1L,MIXERS,3.99
029929801031,LICIR 43 50ML,LIQUEUR,0.99
811538016162,BUSHMILLS  750ML,WHISKEY,25.99
088473881265,EVOLUTION INTENTION 750ML,WINE,
085592149719,PLATE VALLEY MOONSHINE,WHISKEY,
665203200192,MERRYS CAPPUCCINO CREAM 750ML,LIQUEUR,12.99
891156001191,FORTY CREEK 750ML GS,WHISKEY,19.99
08520000020,SUTTER HOME MOSCATO 750ML,WINE,5.99
081308002200,CALLING ALL ANGELS CHARDONNAY 750ML,WINE,11.99
080480003944,DEWARS HONEY 750ML,SCOTCH,21.99
086003004856,SIMPLY NAKED UNOAKED MERLOT 750ML,WINE,
086003003651,WOODBRIDGE CABERNET MERLOT 1.5L,WINE,12.99
088076179806,OBAN LITTLE BAY 750ML,SCOTCH,71.99
870160000017,STICKS CHARDONNAY 750ML,WINE,7.99
084692418541,JADOT MACON-VILLAGES CHAR 750ML,WINE,11.99
089540436715,STOLICHNAYA RASPBERRY 750ML,VODKA,
080686835806,HORNITOS ANEJO CRISTALINO 80 750ML,TEQUILA,29.99
082000751847,SMIRNOFF BLUEBERRY & LEMONADE 750ML,LIQUEUR,8.99
088004025540,OLD CHARTER 8 750ML,WHISKEY,19.99
897076002003,BULLDOG DRY GIN 750ML,GIN,25.99
811538016223,BUSHMILLS BLACK 1.75L,WHISKEY,59.99
080432405178,JACOB'S CREEK TWO LANDS CHARDONNAY 750ML,WINE,2.99
081308003016,HELLA FINE MERLOT 750ML,WINE,11.99
619947000075,TITOS 375ML,VODKA,11.99
652935100432,FREAKSHOW RED WINE 750ML,WINE,
852160,CARLO ROSSI BLUSH 4L,WINE,12.99
081128031473,WOODFORD RESERVE 200ML,WHISKEY,9.99
652341110230,CAMPO AZUL REPOSADO,TEQUILA,19.99
856065002011,DEEP EDDY SWEET TEA 1L,VODKA,22.99
086785260341,BOTTEGA SAMBUCA 375ML,LIQUEUR,4.99
031259008943,YELLOWTAIL SHIRAZ 750ML,WINE,6.99
088232002320,VENDANGE CAB SAUV 4PK,WINE,
086024008239,MARGARITAVILLE ISLAND LIME 750,TEQUILA,14.99
633824151315,VAN GOGH ESPRESSO 750ML,VODKA,19.99
811538015479,THREE OLIVES CHERRY 750ML,VODKA,15.99
080539761214,OCTAGON VIRGINA 2008 750ML,WINE,53.99
081128069742,LITTLE BLACK DRESS BLK CHERRY VAN 1L,VODKA,
085676101107,SKOL VODKA 80 1L,VODKA,6.99
080660391083,NORTHER LIGHT 200ML,WHISKEY,2.19
089708533423,THREE OLIVES MANGO 750ML,VODKA,19.99
